Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
13175,Senior Helpers,LHCSA,Licensed Home Care Services Agency,12/22/2011,65 Broadway,17th Floor,New York,New York,10006,6462142086,6462142084,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,1893L001,Aquinas Llc,65 Broadway,17th Floor,New York,New York,10006,,,,,New York,,LLC,40.707207,-74.012243,"(40.707207, -74.012243)"
5556,Mount Sinai Kidney Center,HOSP-EC,Hospital Extension Clinic,12/22/1994,520 East 117th Street,,New York,New York,10035,2122417005,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.795041,-73.931943,"(40.795041, -73.931943)"
14855,NY Found-Sr Citizens EHP#3,EHP,Enriched Housing Program,09/28/1990,1850 Second Avenue,,New York,New York,10128,2123695523,2123487451,www.nyfsc.org#http://www.nyfsc.org#,7093,New York,5,Metropolitan Area Regional Office - New York City,,,420-S-370,"New York Foundation for Senior Citizens, Inc.","11 Park Place, 14th Floor",,New York,New York,10007-2801,,,,,New York,,Not for Profit Corporation,40.783914,-73.947036,"(40.783914, -73.947036)"
6951,PS 042 Benjamin Altman,,School Based Diagnostic and Treatment Center Extension Clinic,09/06/2006,71 Hester Street,,New York,New York,10002,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York University Dental Center,3454,7002139R,New York University Dental Center,345 East 24th Street,,Ny,New York,10010,,,,,New York,,Not for Profit Corporation,40.716114,-73.991425,"(40.716114, -73.991425)"
10273,Mount Sinai Mobile Mammography Van,,Mobile Hospital Extension Clinic,10/11/2018,1470 Madison Avenue,,New York,New York,10029,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Hospital,1456,7002024H,The Mount Sinai Hospital,One Gustave L Levy Place,,New York,New York,10029,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.790879,-73.952058,"(40.790879, -73.952058)"
4627,Young Women's Leadership School,,School Based Diagnostic and Treatment Center Extension Clinic,07/01/1992,140 West 102nd Street,,New York,New York,10025,2122167917,,,7093,New York,5,Metropolitan Area Regional Office - New York City,William F. Ryan Community Health Center,1529,7002243R,William F Ryan Community Health Center Inc,110 West 97th Street,,New York,New York,10025,,,,,New York,,Not for Profit Corporation,40.797367,-73.966492,"(40.797367, -73.966492)"
12676,Jasacare,LHCSA,Licensed Home Care Services Agency,12/30/1999,247 West 37th Street,4th Floor,New York,New York,10018,6463439300,9292991192,www.jasa.org,7093,New York,5,Metropolitan Area Regional Office - New York City,,,0913L001,"Services For The Aged, Inc.",247 West 37th Street,4th Floor,New York,New York,10018,,,,,New York,,Not for Profit Corporation,40.753936,-73.991129,"(40.753936, -73.991129)"
13405,Ny Home Care Service Inc,LHCSA,Licensed Home Care Services Agency,09/01/2016,90 Bowery,Suite 304,New York,New York,10013,3473870968,6465902587,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,2269L001,Ny Home Care Service Inc,90 Bowery,,New York,New York,10013,,,,,New York,,Business Corporation,40.717373,-73.995482,"(40.717373, -73.995482)"
2676,Beth Israel Med Center #2,HOSP-EC,Hospital Extension Clinic,01/01/1901,103 East 125th Street,,New York,New York,10035,2124202873,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.804955,-73.938629,"(40.804955, -73.938629)"
1599,West Village Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,01/01/1901,214 West Houston Street,,New York,New York,10014,2123379400,2122559495,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002362N,"Village Acquisition I, LLC",255 Crossways Park Drive,,Woodbury,New York,11797,,,,,New York,,LLC,40.728577,-74.004524,"(40.728577, -74.004524)"
1523,Union Health Center-ILGWU,DTC,Diagnostic and Treatment Center,01/01/1901,275 Seventh Avenue,,New York,New York,10001,2129242510,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002231R,Union Sanitorium Association Inc,275 7th Avenue,,New York,New York,10001,,,,,New York,,Not for Profit Corporation,40.745678,-73.994385,"(40.745678, -73.994385)"
7690,Dyckman Family Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,02/08/1999,175 Nagle Avenue,,New York,New York,10034,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Renaissance Health Care Network,4408,7002136R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.862026,-73.923538,"(40.862026, -73.923538)"
1394,CHN - Community League Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,09/01/1981,511 West 157th Street,,New York,New York,10032,2123664500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Community Healthcare Network,1416,7002119R,Community Healthcare Network,184 Fifth Avenue,,New York,New York,10010,,,,,New York,,Not for Profit Corporation,40.832893,-73.942261,"(40.832893, -73.942261)"
9565,The High School of Fashion Industries,,School Based Diagnostic and Treatment Center Extension Clinic,04/10/2013,225 W 24th Street,,New York,New York,10011,2126330800,,,7093,New York,5,Metropolitan Area Regional Office - New York City,Family Health Center of Harlem,9375,7002137R,"Institute for Family Health, Inc.",16 East 16th Street,,New York,New York,10003,,,,,New York,,Not for Profit Corporation,40.745266,-73.996231,"(40.745266, -73.996231)"
